dateTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2020-03-17,111.66000000,120.58000000,109.23000000,116.17000000,1513.23269000,2020-03-17 23:59:59.999,176634.35225780,297,599.43735000,69674.79819040,0
2020-03-18,115.30000000,118.20000000,110.47000000,117.95000000,895.99068000,2020-03-18 23:59:59.999,102705.76099450,354,265.89258000,30679.15953780,0
2020-03-19,119.13000000,142.71000000,115.98000000,136.75000000,1864.62545000,2020-03-19 23:59:59.999,240593.99286900,573,650.51342000,82116.53853110,0
2020-03-20,137.02000000,152.03000000,117.44000000,132.80000000,4890.83845000,2020-03-20 23:59:59.999,671842.48876010,1649,2191.92892000,303056.33202780,0
2020-03-21,132.33000000,137.21000000,126.15000000,132.40000000,3332.07633000,2020-03-21 23:59:59.999,441013.72282190,783,1216.76969000,161105.95119390,0
2020-03-22,131.78000000,136.41000000,121.43000000,122.34000000,3354.95937000,2020-03-22 23:59:59.999,430329.20502670,1068,1166.96149000,150333.16765800,0
2020-03-23,121.69000000,136.15000000,119.41000000,135.97000000,2349.19963000,2020-03-23 23:59:59.999,299033.63228680,673,850.67375000,108674.42432880,0
2020-03-24,136.22000000,142.84000000,132.62000000,138.67000000,1431.65673000,2020-03-24 23:59:59.999,196094.46153680,474,507.19685000,69281.32724620,0
2020-03-25,137.76000000,142.18000000,132.70000000,136.27000000,785.72493000,2020-03-25 23:59:59.999,107392.85943750,280,294.94994000,40260.99869830,0
2020-03-26,136.37000000,139.51000000,133.87000000,138.36000000,1073.85174000,2020-03-26 23:59:59.999,145815.16679480,230,364.38485000,49504.74540630,0
2020-03-27,138.73000000,140.82000000,130.17000000,131.21000000,2572.57565000,2020-03-27 23:59:59.999,355155.79661370,975,346.62056000,46847.14320830,0
2020-03-28,131.20000000,132.30000000,125.08000000,131.03000000,3006.63862000,2020-03-28 23:59:59.999,387391.54579580,1184,2135.55376000,275099.96836650,0
2020-03-29,131.03000000,131.58000000,124.11000000,124.50000000,1102.66091000,2020-03-29 23:59:59.999,139630.12133530,308,324.31674000,41301.08236880,0
2020-03-30,124.28000000,135.08000000,124.28000000,132.05000000,1205.00498000,2020-03-30 23:59:59.999,159091.82856120,400,514.64130000,67828.22859630,0
2020-03-31,132.05000000,134.74000000,130.49000000,132.85000000,3971.60144000,2020-03-31 23:59:59.999,526357.75217130,462,2011.14771000,266148.44143720,0
2020-04-01,132.85000000,136.70000000,128.71000000,135.67000000,4316.23326000,2020-04-01 23:59:59.999,572661.51987250,557,1951.43119000,258095.74079190,0
2020-04-02,135.94000000,149.51000000,135.22000000,140.59000000,4724.36269000,2020-04-02 23:59:59.999,663975.32287630,952,1452.19060000,206122.04992540,0
2020-04-03,141.58000000,146.49000000,138.05000000,141.30000000,1215.91770000,2020-04-03 23:59:59.999,173771.40341230,576,469.42320000,66978.38645810,0
2020-04-04,141.26000000,146.04000000,139.00000000,144.29000000,1055.17550000,2020-04-04 23:59:59.999,150654.14372580,526,474.66440000,67785.38389170,0
2020-04-05,144.29000000,145.26000000,140.96000000,143.02000000,878.41559000,2020-04-05 23:59:59.999,125969.05585970,334,270.86724000,38722.79991030,0
2020-04-06,143.01000000,170.24000000,143.01000000,170.24000000,2645.27634000,2020-04-06 23:59:59.999,419763.38674700,1226,1184.56116000,187089.15193210,0
2020-04-07,170.62000000,176.17000000,162.14000000,164.68000000,2523.59539000,2020-04-07 23:59:59.999,428848.58448360,1341,1081.87273000,183618.16015060,0
2020-04-08,164.68000000,173.46000000,163.72000000,172.86000000,2052.51745000,2020-04-08 23:59:59.999,350232.55452540,798,1037.91894000,177442.77733760,0
2020-04-09,171.86000000,173.10000000,165.56000000,170.21000000,1649.83831000,2020-04-09 23:59:59.999,280709.34646720,1005,713.20640000,121260.59301230,0
2020-04-10,169.20000000,169.88000000,152.26000000,157.40000000,4586.25262000,2020-04-10 23:59:59.999,728638.66975540,1838,2416.60639000,382275.18531100,0
2020-04-11,157.84000000,162.00000000,154.18000000,158.41000000,1024.98512000,2020-04-11 23:59:59.999,162559.02980610,709,376.89360000,59716.58861020,0
2020-04-12,158.65000000,164.88000000,155.20000000,158.72000000,1838.31293000,2020-04-12 23:59:59.999,297578.56419190,1118,681.31159000,110226.69202680,0
2020-04-13,158.61000000,158.61000000,149.44000000,156.47000000,2020.94931000,2020-04-13 23:59:59.999,309640.82698270,1020,688.03662000,106002.96846860,0
2020-04-14,156.66000000,162.14000000,155.55000000,157.50000000,1109.74947000,2020-04-14 23:59:59.999,176580.19760170,668,419.00045000,66817.21787630,0
2020-04-15,157.52000000,161.25000000,152.17000000,153.14000000,744.34660000,2020-04-15 23:59:59.999,116910.13996600,563,240.98493000,37898.52983110,0
2020-04-16,152.75000000,174.79000000,148.69000000,171.50000000,5130.15112000,2020-04-16 23:59:59.999,860039.21229570,2418,1518.52842000,254692.46759100,0
2020-04-17,172.94000000,174.51000000,168.71000000,171.06000000,1052.19269000,2020-04-17 23:59:59.999,179700.60008040,645,447.00785000,76407.95447670,0
2020-04-18,171.36000000,189.26000000,171.22000000,187.51000000,2547.49031000,2020-04-18 23:59:59.999,460286.16402930,1693,1459.06895000,263680.91931360,0
2020-04-19,188.00000000,188.04000000,176.21000000,179.73000000,1590.45702000,2020-04-19 23:59:59.999,289385.93300180,1315,630.73545000,114938.13752670,0
2020-04-20,180.06000000,186.28000000,167.00000000,170.50000000,3312.88087000,2020-04-20 23:59:59.999,569417.47787930,1387,2040.92285000,347573.08495440,0
2020-04-21,170.67000000,174.36000000,168.35000000,170.51000000,874.00846000,2020-04-21 23:59:59.999,150076.75241920,709,418.25216000,71761.04405670,0
2020-04-22,170.50000000,184.06000000,170.08000000,182.84000000,3254.75538000,2020-04-22 23:59:59.999,587873.24673500,2033,1029.72711000,184544.35142740,0
2020-04-23,183.09000000,193.55000000,178.41000000,184.89000000,3766.24905000,2020-04-23 23:59:59.999,703128.09977230,2043,1260.35538000,234492.28537030,0
2020-04-24,185.98000000,189.67000000,185.50000000,187.45000000,800.06315000,2020-04-24 23:59:59.999,150162.58326280,766,237.36803000,44606.20225730,0
2020-04-25,187.34000000,198.09000000,186.03000000,194.23000000,1540.24789000,2020-04-25 23:59:59.999,297581.96673140,1095,657.69207000,127102.16514980,0
2020-04-26,194.12000000,199.67000000,192.30000000,197.09000000,909.58284000,2020-04-26 23:59:59.999,178133.52252650,728,345.00841000,67705.91041920,0
2020-04-27,197.66000000,198.99000000,189.85000000,196.16000000,1191.24271000,2020-04-27 23:59:59.999,231588.21516390,699,429.75524000,83441.37660040,0
2020-04-28,196.32000000,197.52000000,192.92000000,196.44000000,329.50845000,2020-04-28 23:59:59.999,64531.54429250,329,100.97042000,19745.58092960,0
2020-04-29,196.38000000,220.45000000,196.38000000,215.27000000,3171.23350000,2020-04-29 23:59:59.999,672863.77449400,1926,1263.72562000,268043.96190120,0
2020-04-30,215.13000000,227.21000000,202.28000000,205.46000000,3411.33240000,2020-04-30 23:59:59.999,737026.97541920,2111,1508.59251000,325973.32765100,0
2020-05-01,207.05000000,217.24000000,206.76000000,212.36000000,2089.70932000,2020-05-01 23:59:59.999,441646.43932600,1238,631.98508000,134109.97323430,0
2020-05-02,211.39000000,215.31000000,210.42000000,213.54000000,975.01221000,2020-05-02 23:59:59.999,207651.52922810,855,511.28870000,108733.69211620,0
2020-05-03,214.42000000,219.04000000,205.15000000,209.82000000,1083.14718000,2020-05-03 23:59:59.999,230332.91737290,868,404.99204000,86151.09150400,0
2020-05-04,209.73000000,210.29000000,195.20000000,206.65000000,2528.80188000,2020-05-04 23:59:59.999,505531.34975530,944,1821.82996000,362172.40988970,0
2020-05-05,206.64000000,210.88000000,201.33000000,204.80000000,609.30470000,2020-05-05 23:59:59.999,125926.17642070,452,328.34127000,67856.59825170,0
2020-05-06,205.58000000,210.76000000,198.61000000,198.88000000,3721.34678000,2020-05-06 23:59:59.999,771259.67928440,1873,1747.37013000,358225.06741030,0
2020-05-07,197.84000000,215.00000000,197.12000000,212.68000000,3039.68944000,2020-05-07 23:59:59.999,641292.40798630,2489,660.16683000,137563.18790500,0
2020-05-08,213.01000000,216.25000000,207.12000000,211.60000000,1747.73865000,2020-05-08 23:59:59.999,370843.59672210,1522,674.93403000,143288.12226770,0
2020-05-09,210.96000000,214.50000000,208.68000000,211.55000000,827.87601000,2020-05-09 23:59:59.999,176024.25215170,997,333.70897000,70970.10098050,0
2020-05-10,210.00000000,210.00000000,174.43000000,188.27000000,4717.04330000,2020-05-10 23:59:59.999,888261.17593790,3216,2871.20705000,536802.42795400,0
2020-05-11,188.38000000,193.50000000,175.76000000,186.42000000,1150.25111000,2020-05-11 23:59:59.999,214078.56760990,934,574.09414000,107099.90400400,0
2020-05-12,185.94000000,192.06000000,185.94000000,189.90000000,1059.28619000,2020-05-12 23:59:59.999,200721.77794300,622,581.89186000,110175.74071300,0
2020-05-13,190.00000000,201.19000000,188.72000000,199.12000000,1214.63292000,2020-05-13 23:59:59.999,236614.55127500,650,632.16053000,123158.87461870,0
2020-05-14,200.10000000,205.97000000,196.06000000,203.10000000,2679.64221000,2020-05-14 23:59:59.999,541702.72781470,1415,1175.45223000,237919.63362030,0
2020-05-15,203.48000000,204.15000000,191.20000000,194.23000000,1128.60577000,2020-05-15 23:59:59.999,223907.36248470,641,503.31205000,99760.94958250,0
2020-05-16,193.41000000,203.27000000,193.41000000,200.51000000,719.27945000,2020-05-16 23:59:59.999,144003.07896120,560,373.52937000,74868.47207420,0
2020-05-17,200.38000000,209.99000000,199.94000000,207.74000000,2852.56746000,2020-05-17 23:59:59.999,585296.67265040,1128,952.91608000,197281.87258150,0
2020-05-18,208.35000000,217.01000000,208.03000000,214.49000000,1650.34598000,2020-05-18 23:59:59.999,352335.74239010,906,868.33805000,185731.55541720,0
2020-05-19,214.17000000,215.82000000,209.49000000,214.51000000,690.97826000,2020-05-19 23:59:59.999,146896.76135530,472,268.82429000,57205.75775370,0
2020-05-20,214.46000000,215.60000000,205.96000000,210.00000000,1739.60470000,2020-05-20 23:59:59.999,365360.62037300,792,1386.10282000,291085.73851650,0
2020-05-21,210.00000000,211.50000000,191.84000000,198.52000000,1030.64306000,2020-05-21 23:59:59.999,208058.20053550,828,424.42906000,85868.26716300,0
2020-05-22,198.00000000,209.00000000,196.60000000,207.48000000,585.34662000,2020-05-22 23:59:59.999,119175.91578250,480,315.22009000,64348.64255890,0
2020-05-23,207.66000000,211.25000000,204.59000000,206.48000000,2884.78266000,2020-05-23 23:59:59.999,598525.65147200,1252,1480.92267000,304809.47440070,0
2020-05-24,206.68000000,210.63000000,199.58000000,199.59000000,3403.36951000,2020-05-24 23:59:59.999,701253.78558610,1474,1711.48349000,349087.61117300,0
2020-05-25,199.65000000,205.64000000,198.23000000,204.28000000,977.83222000,2020-05-25 23:59:59.999,198772.48309510,540,586.12751000,119256.86524990,0
2020-05-26,204.05000000,204.75000000,197.00000000,200.68000000,558.05296000,2020-05-26 23:59:59.999,112469.14527930,438,151.60777000,30545.24156450,0
2020-05-27,201.17000000,208.29000000,201.17000000,207.79000000,1871.23040000,2020-05-27 23:59:59.999,386182.55162850,955,453.01025000,92898.51802790,0
2020-05-28,208.03000000,220.40000000,204.85000000,219.85000000,1086.49771000,2020-05-28 23:59:59.999,230118.45025670,676,659.04194000,139426.48227720,0
2020-05-29,220.76000000,224.51000000,218.00000000,220.43000000,1327.91669000,2020-05-29 23:59:59.999,293300.80052080,780,579.05239000,128153.61704060,0
2020-05-30,220.43000000,246.85000000,218.99000000,243.53000000,3113.35864000,2020-05-30 23:59:59.999,735260.06634590,1743,1531.54405000,360690.65367830,0
2020-05-31,243.73000000,245.11000000,230.08000000,231.92000000,2243.54513000,2020-05-31 23:59:59.999,534143.92019040,1398,845.81601000,201978.56966230,0
2020-06-01,231.67000000,250.59000000,230.75000000,248.00000000,2143.07545000,2020-06-01 23:59:59.999,519347.06490470,1460,1164.44253000,282765.35033110,0
2020-06-02,248.50000000,253.47000000,226.00000000,237.91000000,3024.12501000,2020-06-02 23:59:59.999,735126.80775850,2261,1442.48513000,348815.75442110,0
2020-06-03,237.17000000,245.00000000,233.75000000,244.60000000,790.62301000,2020-06-03 23:59:59.999,188712.53175390,716,420.96491000,100804.52743030,0
2020-06-04,244.78000000,246.50000000,236.27000000,243.56000000,729.28735000,2020-06-04 23:59:59.999,176861.06993450,710,238.71025000,58052.58989970,0
2020-06-05,242.50000000,247.82000000,239.47000000,240.06000000,666.36568000,2020-06-05 23:59:59.999,161573.13242870,545,256.86225000,62389.11042700,0
2020-06-06,239.83000000,244.22000000,238.06000000,242.32000000,622.62104000,2020-06-06 23:59:59.999,150392.86435730,430,333.29237000,80622.96226690,0
2020-06-07,241.30000000,244.89000000,234.81000000,244.60000000,3692.93967000,2020-06-07 23:59:59.999,886219.38237650,1768,1787.96884000,425843.72417960,0
2020-06-08,244.92000000,247.46000000,241.16000000,246.75000000,784.66995000,2020-06-08 23:59:59.999,191256.51661110,528,299.43443000,73167.51090590,0
2020-06-09,246.97000000,249.48000000,237.96000000,243.81000000,948.75632000,2020-06-09 23:59:59.999,230618.27654200,623,436.77384000,106111.52313980,0
2020-06-10,243.57000000,250.20000000,241.57000000,247.74000000,1231.52079000,2020-06-10 23:59:59.999,301994.80952090,773,543.76009000,133560.75645300,0
2020-06-11,247.89000000,249.85000000,226.02000000,230.27000000,2590.25444000,2020-06-11 23:59:59.999,613908.53253090,1397,1645.91694000,388877.03374820,0
2020-06-12,230.10000000,238.76000000,229.00000000,237.30000000,1012.93367000,2020-06-12 23:59:59.999,238275.62516030,627,513.20104000,120644.77443090,0
2020-06-13,237.66000000,238.73000000,234.61000000,238.22000000,244.33193000,2020-06-13 23:59:59.999,57673.52445600,194,91.08235000,21564.79009570,0
2020-06-14,238.22000000,238.22000000,230.47000000,231.81000000,382.84740000,2020-06-14 23:59:59.999,89564.51004600,357,181.75778000,42500.97856150,0
2020-06-15,231.27000000,233.24000000,218.50000000,230.52000000,1033.00326000,2020-06-15 23:59:59.999,233387.34448310,805,572.16051000,129544.31509470,0
2020-06-16,230.78000000,235.95000000,228.87000000,234.91000000,481.28345000,2020-06-16 23:59:59.999,112194.12823610,385,164.78715000,38425.32354640,0
2020-06-17,234.86000000,236.74000000,228.77000000,234.18000000,659.47327000,2020-06-17 23:59:59.999,153653.63982640,546,281.31772000,65715.14696040,0
2020-06-18,233.89000000,234.48000000,227.91000000,231.52000000,388.38015000,2020-06-18 23:59:59.999,90281.48140990,305,160.14842000,37262.70668320,0
2020-06-19,231.22000000,231.90000000,226.47000000,228.79000000,471.00207000,2020-06-19 23:59:59.999,107785.73644840,324,231.53952000,53064.51342660,0
2020-06-20,229.12000000,230.47000000,225.72000000,228.97000000,708.07045000,2020-06-20 23:59:59.999,162008.40168000,439,408.21266000,93564.43367890,0
2020-06-21,229.43000000,231.62000000,227.36000000,227.76000000,424.95041000,2020-06-21 23:59:59.999,97591.38862830,294,142.11414000,32763.58228010,0
2020-06-22,227.54000000,246.51000000,227.54000000,243.10000000,2005.61285000,2020-06-22 23:59:59.999,475612.15495010,855,588.15427000,140716.74332290,0
2020-06-23,243.83000000,244.86000000,240.86000000,242.93000000,220.56782000,2020-06-23 23:59:59.999,53526.20750270,222,88.21620000,21450.58718900,0
2020-06-24,243.02000000,249.66000000,231.48000000,234.50000000,2150.20899000,2020-06-24 23:59:59.999,507428.51309890,1113,1569.77930000,368669.98839790,0
2020-06-25,234.57000000,235.29000000,227.71000000,232.46000000,585.73119000,2020-06-25 23:59:59.999,136178.86304480,398,292.08990000,67974.98894220,0
2020-06-26,232.16000000,233.41000000,227.80000000,230.27000000,701.54472000,2020-06-26 23:59:59.999,162244.23352160,408,377.40527000,87392.24747020,0
2020-06-27,229.14000000,231.31000000,215.72000000,220.89000000,595.85352000,2020-06-27 23:59:59.999,132423.06026980,339,111.96522000,25044.47347340,0
2020-06-28,219.81000000,227.91000000,218.39000000,224.89000000,426.55445000,2020-06-28 23:59:59.999,95466.00174820,370,259.48803000,58343.84913460,0
2020-06-29,224.73000000,229.93000000,221.37000000,227.88000000,584.19812000,2020-06-29 23:59:59.999,132270.29078740,380,308.01756000,70143.09726410,0
2020-06-30,228.70000000,228.76000000,223.12000000,225.98000000,268.71509000,2020-06-30 23:59:59.999,60792.15986880,291,117.86252000,26653.65703080,0
2020-07-01,225.51000000,232.38000000,224.19000000,231.06000000,1812.85132000,2020-07-01 23:59:59.999,419116.94303410,809,276.97070000,63460.46304320,0
2020-07-02,231.28000000,231.81000000,222.84000000,226.46000000,1862.23477000,2020-07-02 23:59:59.999,423527.25748670,1014,1455.31899000,331333.88087670,0
2020-07-03,226.06000000,228.23000000,224.45000000,225.21000000,384.68603000,2020-07-03 23:59:59.999,87185.41498750,321,183.24208000,41586.21155720,0
2020-07-04,224.60000000,230.47000000,224.59000000,228.59000000,326.49055000,2020-07-04 23:59:59.999,74295.57295690,248,179.59342000,40935.64743750,0
2020-07-05,229.19000000,229.86000000,223.31000000,228.06000000,2518.93379000,2020-07-05 23:59:59.999,573278.85990370,1135,1201.52492000,271771.95429780,0
2020-07-06,227.87000000,241.76000000,226.86000000,241.66000000,2060.61293000,2020-07-06 23:59:59.999,483385.36792920,1139,426.45392000,99981.21631350,0
2020-07-07,241.41000000,243.50000000,234.73000000,238.70000000,404.07060000,2020-07-07 23:59:59.999,96328.22948730,387,193.07034000,46047.38371360,0
2020-07-08,238.39000000,248.67000000,238.33000000,247.02000000,1097.46962000,2020-07-08 23:59:59.999,267206.76158690,899,510.37100000,124081.33753190,0
2020-07-09,246.80000000,247.58000000,237.00000000,241.89000000,633.62036000,2020-07-09 23:59:59.999,153391.17513950,473,267.71207000,64689.34616840,0
2020-07-10,241.00000000,241.64000000,236.46000000,241.13000000,1590.89892000,2020-07-10 23:59:59.999,379123.06651540,858,1361.84847000,324414.91519570,0
2020-07-11,241.28000000,242.10000000,237.69000000,239.09000000,782.35434000,2020-07-11 23:59:59.999,187275.50476200,428,455.18432000,108899.02829530,0
2020-07-12,239.83000000,243.83000000,236.59000000,242.50000000,691.31646000,2020-07-12 23:59:59.999,165689.72615240,503,451.25280000,107978.83582400,0
2020-07-13,242.92000000,245.16000000,237.56000000,239.54000000,3442.76824000,2020-07-13 23:59:59.999,830471.04378830,1519,1616.45192000,387007.05987630,0
2020-07-14,239.52000000,242.38000000,237.06000000,240.58000000,1769.79237000,2020-07-14 23:59:59.999,426702.80008480,1000,377.17494000,90658.14957720,0
2020-07-15,240.91000000,241.21000000,237.15000000,238.73000000,1822.08772000,2020-07-15 23:59:59.999,435827.99514120,817,1296.77249000,310119.59430020,0
2020-07-16,238.73000000,239.43000000,230.06000000,233.79000000,508.66848000,2020-07-16 23:59:59.999,118855.25040550,407,190.01435000,44321.41871760,0
2020-07-17,233.22000000,234.67000000,231.90000000,232.78000000,269.23890000,2020-07-17 23:59:59.999,62759.69028510,237,150.57309000,35117.73980640,0
2020-07-18,232.53000000,236.77000000,232.44000000,235.99000000,478.61053000,2020-07-18 23:59:59.999,112213.80369570,295,321.40421000,75311.75278310,0
2020-07-19,235.70000000,239.82000000,233.44000000,239.19000000,910.86238000,2020-07-19 23:59:59.999,214682.85099440,544,411.53786000,96983.24891900,0
2020-07-20,239.66000000,240.08000000,234.46000000,236.12000000,3077.73603000,2020-07-20 23:59:59.999,730973.02835160,1629,1339.81409000,316231.23529280,0
2020-07-21,235.77000000,246.69000000,234.40000000,245.68000000,1973.55113000,2020-07-21 23:59:59.999,477126.03185120,1110,539.34927000,130871.83054010,0
2020-07-22,245.60000000,269.35000000,242.00000000,263.55000000,1173.23675000,2020-07-22 23:59:59.999,299979.83279480,1002,586.90642000,150132.00732440,0
2020-07-23,264.45000000,279.55000000,259.54000000,275.59000000,4011.06966000,2020-07-23 23:59:59.999,1088396.05877430,2435,1533.59101000,414527.01017370,0
2020-07-24,275.59000000,287.48000000,268.05000000,279.72000000,2931.29608000,2020-07-24 23:59:59.999,820275.38961550,2445,1067.24162000,297334.34915010,0
2020-07-25,279.72000000,308.84000000,279.57000000,304.99000000,6184.31999000,2020-07-25 23:59:59.999,1825627.47326060,3708,2298.07843000,665878.07988270,0
2020-07-26,305.16000000,320.36000000,300.45000000,310.55000000,3936.30345000,2020-07-26 23:59:59.999,1223469.77629230,2842,1029.55680000,320097.52828190,0
2020-07-27,311.89000000,333.21000000,311.30000000,322.02000000,6751.33453000,2020-07-27 23:59:59.999,2184060.53234940,4729,2477.51856000,801498.80706700,0
2020-07-28,322.88000000,326.80000000,306.17000000,316.92000000,2867.11998000,2020-07-28 23:59:59.999,918866.04595180,2015,1139.05953000,364076.06534960,0
2020-07-29,317.39000000,324.70000000,313.02000000,317.60000000,1290.60915000,2020-07-29 23:59:59.999,412417.35529300,1106,667.69695000,213496.01992780,0
2020-07-30,317.80000000,341.75000000,314.46000000,334.84000000,2316.33989000,2020-07-30 23:59:59.999,768251.95149290,1647,966.93266000,319155.90364040,0
2020-07-31,335.35000000,349.71000000,328.85000000,346.66000000,2651.06143000,2020-07-31 23:59:59.999,907882.06808940,2523,1385.70863000,473904.29948780,0
2020-08-01,346.53000000,392.73000000,343.77000000,387.33000000,6978.57591000,2020-08-01 23:59:59.999,2567595.16541730,5625,3829.96303000,1417826.71426840,0
2020-08-02,388.08000000,415.93000000,305.47000000,371.92000000,5568.60054000,2020-08-02 23:59:59.999,2113968.19796430,4788,2890.58819000,1093339.56605380,0
2020-08-03,373.34000000,397.81000000,366.89000000,386.70000000,2360.33674000,2020-08-03 23:59:59.999,911428.02461080,1867,1213.69706000,467773.72868250,0
2020-08-04,385.85000000,403.15000000,380.95000000,389.30000000,1131.41125000,2020-08-04 23:59:59.999,443678.64319980,1674,564.81596000,221681.11839700,0
2020-08-05,390.62000000,407.16000000,385.00000000,400.79000000,2583.07573000,2020-08-05 23:59:59.999,1028785.94628780,2108,1057.52172000,421279.46166040,0
2020-08-06,400.31000000,403.54000000,390.97000000,394.55000000,1225.38586000,2020-08-06 23:59:59.999,485260.92205690,1110,570.98523000,226744.32114430,0
2020-08-07,394.98000000,398.40000000,376.81000000,379.55000000,899.08293000,2020-08-07 23:59:59.999,348259.95222570,1063,378.93304000,147077.88771780,0
2020-08-08,377.97000000,396.86000000,376.04000000,396.86000000,1731.44364000,2020-08-08 23:59:59.999,673407.17793670,1456,428.93550000,165055.90972030,0
2020-08-09,396.88000000,400.13000000,384.10000000,389.83000000,679.72267000,2020-08-09 23:59:59.999,266758.56702630,815,284.99734000,111724.10482320,0
2020-08-10,392.22000000,398.74000000,385.56000000,395.94000000,867.42087000,2020-08-10 23:59:59.999,342185.53318360,1047,415.03478000,164124.49789760,0
2020-08-11,396.63000000,398.74000000,367.20000000,379.13000000,2352.28492000,2020-08-11 23:59:59.999,902090.42221880,2435,1564.54565000,599516.59624940,0
2020-08-12,379.14000000,389.19000000,366.27000000,387.39000000,743.61324000,2020-08-12 23:59:59.999,284476.62653170,905,503.68768000,193136.85161490,0
2020-08-13,386.28000000,431.29000000,377.12000000,423.14000000,3306.49576000,2020-08-13 23:59:59.999,1329772.04542780,3143,1285.94947000,520216.80544620,0
2020-08-14,424.72000000,444.00000000,417.60000000,437.01000000,4990.10680000,2020-08-14 23:59:59.999,2135589.70601970,3938,2166.80612000,927859.68727950,0
2020-08-15,438.82000000,442.64000000,426.87000000,432.35000000,1186.93187000,2020-08-15 23:59:59.999,516008.04561530,1229,720.13504000,313031.43396290,0
2020-08-16,432.31000000,436.25000000,412.87000000,434.00000000,1203.74347000,2020-08-16 23:59:59.999,512961.18580530,1505,398.70218000,170485.00916760,0
2020-08-17,434.19000000,446.00000000,420.87000000,429.49000000,2702.62621000,2020-08-17 23:59:59.999,1172980.69551230,2225,1583.91590000,689734.97917150,0
2020-08-18,430.25000000,433.69000000,415.12000000,421.81000000,2368.35623000,2020-08-18 23:59:59.999,1003431.58064020,1989,1609.26622000,679385.59940960,0
2020-08-19,422.13000000,426.00000000,393.65000000,407.44000000,1282.33803000,2020-08-19 23:59:59.999,522391.50669770,1320,613.64626000,250003.54929420,0
2020-08-20,408.85000000,419.06000000,402.16000000,415.72000000,708.82479000,2020-08-20 23:59:59.999,291975.93762490,792,399.57787000,164707.60957960,0
2020-08-21,415.86000000,418.63000000,385.07000000,386.69000000,1633.06599000,2020-08-21 23:59:59.999,656178.62386390,1384,499.28974000,200887.64431180,0
2020-08-22,386.90000000,396.75000000,380.08000000,395.85000000,893.13687000,2020-08-22 23:59:59.999,347804.23355210,1011,525.15051000,204734.52864780,0
2020-08-23,395.87000000,396.78000000,383.84000000,390.70000000,688.27216000,2020-08-23 23:59:59.999,269100.89251910,642,376.46966000,147381.79446130,0
2020-08-24,391.29000000,409.95000000,387.58000000,408.47000000,795.61412000,2020-08-24 23:59:59.999,317861.03290770,894,384.74536000,153621.08767480,0
2020-08-25,407.72000000,408.53000000,370.10000000,383.84000000,1424.60361000,2020-08-25 23:59:59.999,545456.87218030,1259,647.98071000,247478.80076560,0
2020-08-26,382.61000000,392.88000000,377.62000000,385.74000000,1718.15262000,2020-08-26 23:59:59.999,660627.47940250,1078,1015.23439000,390226.03871910,0
2020-08-27,385.35000000,396.89000000,371.85000000,382.87000000,1178.85024000,2020-08-27 23:59:59.999,451345.17798300,1123,457.42718000,175593.55679830,0
2020-08-28,383.39000000,397.96000000,380.31000000,394.95000000,589.93015000,2020-08-28 23:59:59.999,231176.44261750,568,394.80672000,154860.28678030,0
2020-08-29,395.43000000,405.53000000,392.23000000,399.09000000,1830.32077000,2020-08-29 23:59:59.999,735130.25965050,993,438.33269000,175728.77586220,0
2020-08-30,398.74000000,429.58000000,398.20000000,429.02000000,908.72403000,2020-08-30 23:59:59.999,375734.76314710,1021,428.69793000,177436.29731300,0
2020-08-31,429.59000000,438.72000000,418.34000000,433.95000000,1972.48193000,2020-08-31 23:59:59.999,853772.68541810,1470,871.02711000,377893.57282950,0
2020-09-01,434.26000000,488.48000000,429.59000000,475.24000000,1771.07488000,2020-09-01 23:59:59.999,824939.22829310,2098,883.63340000,410293.94315920,0
2020-09-02,475.19000000,481.11000000,419.61000000,439.61000000,4956.50396000,2020-09-02 23:59:59.999,2194130.89492620,4182,2790.62956000,1228154.21821490,0
2020-09-03,439.81000000,450.50000000,371.83000000,382.02000000,5445.94555000,2020-09-03 23:59:59.999,2220267.38286800,5659,2373.54431000,978019.73318610,0
2020-09-04,382.02000000,399.67000000,359.01000000,385.61000000,3952.47537000,2020-09-04 23:59:59.999,1526975.42874660,3594,2408.94953000,932650.17049540,0
2020-09-05,385.61000000,394.98000000,310.00000000,335.06000000,7721.91303000,2020-09-05 23:59:59.999,2643167.26546920,7094,4275.17006000,1461679.32959820,0
2020-09-06,335.47000000,359.80000000,317.07000000,352.88000000,4561.85353000,2020-09-06 23:59:59.999,1562821.27598840,4598,2187.78440000,747151.49361670,0
2020-09-07,352.14000000,358.16000000,323.55000000,353.60000000,3877.33263000,2020-09-07 23:59:59.999,1336581.09762530,3814,1741.72129000,597414.40997830,0
2020-09-08,353.90000000,356.43000000,325.56000000,336.93000000,2558.55917000,2020-09-08 23:59:59.999,864439.37015430,2504,1089.99822000,369121.05134510,0
2020-09-09,336.89000000,358.32000000,330.83000000,350.87000000,1703.88572000,2020-09-09 23:59:59.999,598507.15666880,1453,554.52503000,193077.36375390,0
2020-09-10,350.55000000,377.00000000,350.35000000,367.49000000,3651.21752000,2020-09-10 23:59:59.999,1336802.24955420,2609,2034.82757000,741587.13676910,0
2020-09-11,367.66000000,374.92000000,355.77000000,373.82000000,1474.33940000,2020-09-11 23:59:59.999,542899.22274560,1105,950.24130000,350278.24182610,0
